chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	52.0	148.0	0.35135135135135137
USMA_521_v2_1	1001	2000	161.0	148.0	1.087837837837838
USMA_521_v2_1	2001	3000	178.0	148.0	1.2027027027027026
USMA_521_v2_1	3001	4000	136.0	148.0	0.918918918918919
USMA_521_v2_1	4001	5000	168.0	148.0	1.135135135135135
USMA_521_v2_1	5001	6000	158.0	148.0	1.0675675675675675
USMA_521_v2_1	6001	7000	158.0	148.0	1.0675675675675675
USMA_521_v2_1	7001	8000	156.0	148.0	1.054054054054054
USMA_521_v2_1	8001	9000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	9001	10000	0.0	148.0	0.0
USMA_521_v2_1	10001	11000	140.0	148.0	0.9459459459459459
USMA_521_v2_1	11001	12000	137.0	148.0	0.9256756756756757
USMA_521_v2_1	12001	13000	153.0	148.0	1.0337837837837838
USMA_521_v2_1	13001	14000	174.0	148.0	1.1756756756756757
USMA_521_v2_1	14001	15000	152.0	148.0	1.027027027027027
USMA_521_v2_1	15001	16000	131.0	148.0	0.8851351351351351
USMA_521_v2_1	16001	17000	152.0	148.0	1.027027027027027
USMA_521_v2_1	17001	18000	149.0	148.0	1.0067567567567568
USMA_521_v2_1	18001	19000	142.0	148.0	0.9594594594594594
USMA_521_v2_1	19001	20000	155.0	148.0	1.0472972972972974
USMA_521_v2_1	20001	21000	153.0	148.0	1.0337837837837838
USMA_521_v2_1	21001	22000	128.0	148.0	0.8648648648648649
USMA_521_v2_1	22001	23000	165.0	148.0	1.114864864864865
USMA_521_v2_1	23001	24000	130.0	148.0	0.8783783783783784
USMA_521_v2_1	24001	25000	148.0	148.0	1.0
USMA_521_v2_1	25001	26000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	26001	27000	146.0	148.0	0.9864864864864865
USMA_521_v2_1	27001	28000	164.0	148.0	1.1081081081081081
USMA_521_v2_1	28001	29000	160.0	148.0	1.0810810810810811
USMA_521_v2_1	29001	30000	161.0	148.0	1.087837837837838
USMA_521_v2_1	30001	31000	152.0	148.0	1.027027027027027
USMA_521_v2_1	31001	32000	156.0	148.0	1.054054054054054
USMA_521_v2_1	32001	33000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	33001	34000	162.0	148.0	1.0945945945945945
USMA_521_v2_1	34001	35000	140.0	148.0	0.9459459459459459
USMA_521_v2_1	35001	36000	146.0	148.0	0.9864864864864865
USMA_521_v2_1	36001	37000	156.0	148.0	1.054054054054054
USMA_521_v2_1	37001	38000	153.0	148.0	1.0337837837837838
USMA_521_v2_1	38001	39000	167.0	148.0	1.1283783783783783
USMA_521_v2_1	39001	40000	134.0	148.0	0.9054054054054054
USMA_521_v2_1	40001	41000	131.0	148.0	0.8851351351351351
USMA_521_v2_1	41001	42000	155.0	148.0	1.0472972972972974
USMA_521_v2_1	42001	43000	122.0	148.0	0.8243243243243243
USMA_521_v2_1	43001	44000	164.0	148.0	1.1081081081081081
USMA_521_v2_1	44001	45000	142.0	148.0	0.9594594594594594
USMA_521_v2_1	45001	46000	144.0	148.0	0.972972972972973
USMA_521_v2_1	46001	47000	137.0	148.0	0.9256756756756757
USMA_521_v2_1	47001	48000	136.0	148.0	0.918918918918919
USMA_521_v2_1	48001	49000	151.0	148.0	1.0202702702702702
USMA_521_v2_1	49001	50000	159.0	148.0	1.0743243243243243
USMA_521_v2_1	50001	51000	145.0	148.0	0.9797297297297297
USMA_521_v2_1	51001	52000	148.0	148.0	1.0
USMA_521_v2_1	52001	53000	152.0	148.0	1.027027027027027
USMA_521_v2_1	53001	54000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	54001	55000	161.0	148.0	1.087837837837838
USMA_521_v2_1	55001	56000	148.0	148.0	1.0
USMA_521_v2_1	56001	57000	140.0	148.0	0.9459459459459459
USMA_521_v2_1	57001	58000	179.0	148.0	1.2094594594594594
USMA_521_v2_1	58001	59000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	59001	60000	134.0	148.0	0.9054054054054054
USMA_521_v2_1	60001	61000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	61001	62000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	62001	63000	135.0	148.0	0.9121621621621622
USMA_521_v2_1	63001	64000	156.5	148.0	1.0574324324324325
USMA_521_v2_1	64001	65000	139.0	148.0	0.9391891891891891
USMA_521_v2_1	65001	66000	127.0	148.0	0.8581081081081081
USMA_521_v2_1	66001	67000	139.0	148.0	0.9391891891891891
USMA_521_v2_1	67001	68000	146.0	148.0	0.9864864864864865
USMA_521_v2_1	68001	69000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	69001	70000	159.0	148.0	1.0743243243243243
USMA_521_v2_1	70001	71000	151.0	148.0	1.0202702702702702
USMA_521_v2_1	71001	72000	175.0	148.0	1.1824324324324325
USMA_521_v2_1	72001	73000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	73001	74000	141.0	148.0	0.9527027027027027
USMA_521_v2_1	74001	75000	158.0	148.0	1.0675675675675675
USMA_521_v2_1	75001	76000	141.0	148.0	0.9527027027027027
USMA_521_v2_1	76001	77000	151.0	148.0	1.0202702702702702
USMA_521_v2_1	77001	78000	135.0	148.0	0.9121621621621622
USMA_521_v2_1	78001	79000	153.0	148.0	1.0337837837837838
USMA_521_v2_1	79001	80000	138.0	148.0	0.9324324324324325
USMA_521_v2_1	80001	81000	139.0	148.0	0.9391891891891891
USMA_521_v2_1	81001	82000	138.0	148.0	0.9324324324324325
USMA_521_v2_1	82001	83000	148.0	148.0	1.0
USMA_521_v2_1	83001	84000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	84001	85000	157.0	148.0	1.0608108108108107
USMA_521_v2_1	85001	86000	125.0	148.0	0.8445945945945946
USMA_521_v2_1	86001	87000	136.0	148.0	0.918918918918919
USMA_521_v2_1	87001	88000	134.0	148.0	0.9054054054054054
USMA_521_v2_1	88001	89000	121.0	148.0	0.8175675675675675
USMA_521_v2_1	89001	90000	115.0	148.0	0.777027027027027
USMA_521_v2_1	90001	91000	142.0	148.0	0.9594594594594594
USMA_521_v2_1	91001	92000	149.0	148.0	1.0067567567567568
USMA_521_v2_1	92001	93000	144.0	148.0	0.972972972972973
USMA_521_v2_1	93001	94000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	94001	95000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	95001	96000	148.0	148.0	1.0
USMA_521_v2_1	96001	97000	158.0	148.0	1.0675675675675675
USMA_521_v2_1	97001	98000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	98001	99000	144.0	148.0	0.972972972972973
USMA_521_v2_1	99001	100000	136.0	148.0	0.918918918918919
USMA_521_v2_1	100001	101000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	101001	102000	142.0	148.0	0.9594594594594594
USMA_521_v2_1	102001	103000	137.0	148.0	0.9256756756756757
USMA_521_v2_1	103001	104000	141.0	148.0	0.9527027027027027
USMA_521_v2_1	104001	105000	143.0	148.0	0.9662162162162162
USMA_521_v2_1	105001	106000	159.0	148.0	1.0743243243243243
USMA_521_v2_1	106001	107000	137.0	148.0	0.9256756756756757
USMA_521_v2_1	107001	108000	140.0	148.0	0.9459459459459459
USMA_521_v2_1	108001	109000	145.0	148.0	0.9797297297297297
USMA_521_v2_1	109001	110000	167.0	148.0	1.1283783783783783
USMA_521_v2_1	110001	111000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	111001	112000	144.0	148.0	0.972972972972973
USMA_521_v2_1	112001	113000	161.0	148.0	1.087837837837838
USMA_521_v2_1	113001	114000	169.0	148.0	1.1418918918918919
USMA_521_v2_1	114001	115000	145.0	148.0	0.9797297297297297
USMA_521_v2_1	115001	116000	137.0	148.0	0.9256756756756757
USMA_521_v2_1	116001	117000	149.0	148.0	1.0067567567567568
USMA_521_v2_1	117001	118000	141.0	148.0	0.9527027027027027
USMA_521_v2_1	118001	119000	145.0	148.0	0.9797297297297297
USMA_521_v2_1	119001	120000	138.0	148.0	0.9324324324324325
USMA_521_v2_1	120001	121000	145.0	148.0	0.9797297297297297
USMA_521_v2_1	121001	122000	134.0	148.0	0.9054054054054054
USMA_521_v2_1	122001	123000	127.0	148.0	0.8581081081081081
USMA_521_v2_1	123001	124000	146.0	148.0	0.9864864864864865
USMA_521_v2_1	124001	125000	155.0	148.0	1.0472972972972974
USMA_521_v2_1	125001	126000	144.0	148.0	0.972972972972973
USMA_521_v2_1	126001	127000	142.0	148.0	0.9594594594594594
USMA_521_v2_1	127001	128000	156.0	148.0	1.054054054054054
USMA_521_v2_1	128001	129000	147.0	148.0	0.9932432432432432
USMA_521_v2_1	129001	130000	148.0	148.0	1.0
USMA_521_v2_1	130001	131000	163.0	148.0	1.1013513513513513
USMA_521_v2_1	131001	132000	145.0	148.0	0.9797297297297297
USMA_521_v2_1	132001	133000	155.0	148.0	1.0472972972972974
USMA_521_v2_1	133001	134000	144.0	148.0	0.972972972972973
USMA_521_v2_1	134001	135000	150.0	148.0	1.0135135135135136
USMA_521_v2_1	135001	136000	155.0	148.0	1.0472972972972974
USMA_521_v2_1	136001	137000	158.0	148.0	1.0675675675675675
USMA_521_v2_1	137001	138000	160.0	148.0	1.0810810810810811
USMA_521_v2_1	138001	139000	151.0	148.0	1.0202702702702702
USMA_521_v2_1	139001	140000	163.0	148.0	1.1013513513513513
USMA_521_v2_1	140001	141000	153.0	148.0	1.0337837837837838
USMA_521_v2_1	141001	142000	163.0	148.0	1.1013513513513513
USMA_521_v2_1	142001	143000	156.0	148.0	1.054054054054054
USMA_521_v2_1	143001	144000	153.0	148.0	1.0337837837837838
