chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	73.0	190.0	0.38421052631578945
USMA_521_v2_1	1001	2000	209.0	190.0	1.1
USMA_521_v2_1	2001	3000	203.0	190.0	1.068421052631579
USMA_521_v2_1	3001	4000	173.0	190.0	0.9105263157894737
USMA_521_v2_1	4001	5000	197.0	190.0	1.0368421052631578
USMA_521_v2_1	5001	6000	196.0	190.0	1.0315789473684212
USMA_521_v2_1	6001	7000	189.0	190.0	0.9947368421052631
USMA_521_v2_1	7001	8000	182.0	190.0	0.9578947368421052
USMA_521_v2_1	8001	9000	167.0	190.0	0.8789473684210526
USMA_521_v2_1	9001	10000	0.0	190.0	0.0
USMA_521_v2_1	10001	11000	188.0	190.0	0.9894736842105263
USMA_521_v2_1	11001	12000	167.0	190.0	0.8789473684210526
USMA_521_v2_1	12001	13000	194.0	190.0	1.0210526315789474
USMA_521_v2_1	13001	14000	197.0	190.0	1.0368421052631578
USMA_521_v2_1	14001	15000	188.0	190.0	0.9894736842105263
USMA_521_v2_1	15001	16000	175.0	190.0	0.9210526315789473
USMA_521_v2_1	16001	17000	210.0	190.0	1.105263157894737
USMA_521_v2_1	17001	18000	200.0	190.0	1.0526315789473684
USMA_521_v2_1	18001	19000	177.0	190.0	0.9315789473684211
USMA_521_v2_1	19001	20000	189.0	190.0	0.9947368421052631
USMA_521_v2_1	20001	21000	211.0	190.0	1.1105263157894736
USMA_521_v2_1	21001	22000	175.0	190.0	0.9210526315789473
USMA_521_v2_1	22001	23000	200.0	190.0	1.0526315789473684
USMA_521_v2_1	23001	24000	173.0	190.0	0.9105263157894737
USMA_521_v2_1	24001	25000	192.0	190.0	1.0105263157894737
USMA_521_v2_1	25001	26000	174.0	190.0	0.9157894736842105
USMA_521_v2_1	26001	27000	196.0	190.0	1.0315789473684212
USMA_521_v2_1	27001	28000	189.0	190.0	0.9947368421052631
USMA_521_v2_1	28001	29000	203.0	190.0	1.068421052631579
USMA_521_v2_1	29001	30000	199.0	190.0	1.0473684210526315
USMA_521_v2_1	30001	31000	203.0	190.0	1.068421052631579
USMA_521_v2_1	31001	32000	214.0	190.0	1.1263157894736842
USMA_521_v2_1	32001	33000	194.0	190.0	1.0210526315789474
USMA_521_v2_1	33001	34000	203.0	190.0	1.068421052631579
USMA_521_v2_1	34001	35000	192.0	190.0	1.0105263157894737
USMA_521_v2_1	35001	36000	207.0	190.0	1.0894736842105264
USMA_521_v2_1	36001	37000	219.5	190.0	1.1552631578947368
USMA_521_v2_1	37001	38000	187.0	190.0	0.9842105263157894
USMA_521_v2_1	38001	39000	231.0	190.0	1.2157894736842105
USMA_521_v2_1	39001	40000	152.0	190.0	0.8
USMA_521_v2_1	40001	41000	168.0	190.0	0.8842105263157894
USMA_521_v2_1	41001	42000	177.0	190.0	0.9315789473684211
USMA_521_v2_1	42001	43000	172.0	190.0	0.9052631578947369
USMA_521_v2_1	43001	44000	212.0	190.0	1.1157894736842104
USMA_521_v2_1	44001	45000	174.0	190.0	0.9157894736842105
USMA_521_v2_1	45001	46000	205.0	190.0	1.0789473684210527
USMA_521_v2_1	46001	47000	183.0	190.0	0.9631578947368421
USMA_521_v2_1	47001	48000	170.0	190.0	0.8947368421052632
