chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	48.0	155.0	0.3096774193548387
USMA_521_v2_1	1001	2000	162.0	155.0	1.0451612903225806
USMA_521_v2_1	2001	3000	186.0	155.0	1.2
USMA_521_v2_1	3001	4000	140.0	155.0	0.9032258064516129
USMA_521_v2_1	4001	5000	155.0	155.0	1.0
USMA_521_v2_1	5001	6000	178.0	155.0	1.1483870967741936
USMA_521_v2_1	6001	7000	163.0	155.0	1.0516129032258064
USMA_521_v2_1	7001	8000	152.0	155.0	0.9806451612903225
USMA_521_v2_1	8001	9000	143.0	155.0	0.9225806451612903
USMA_521_v2_1	9001	10000	0.0	155.0	0.0
USMA_521_v2_1	10001	11000	138.0	155.0	0.8903225806451613
USMA_521_v2_1	11001	12000	122.0	155.0	0.7870967741935484
USMA_521_v2_1	12001	13000	171.0	155.0	1.103225806451613
USMA_521_v2_1	13001	14000	170.0	155.0	1.096774193548387
USMA_521_v2_1	14001	15000	158.0	155.0	1.0193548387096774
USMA_521_v2_1	15001	16000	150.0	155.0	0.967741935483871
USMA_521_v2_1	16001	17000	164.0	155.0	1.0580645161290323
USMA_521_v2_1	17001	18000	166.0	155.0	1.070967741935484
USMA_521_v2_1	18001	19000	161.0	155.0	1.038709677419355
USMA_521_v2_1	19001	20000	145.0	155.0	0.9354838709677419
USMA_521_v2_1	20001	21000	153.0	155.0	0.9870967741935484
USMA_521_v2_1	21001	22000	139.0	155.0	0.896774193548387
USMA_521_v2_1	22001	23000	160.0	155.0	1.032258064516129
USMA_521_v2_1	23001	24000	155.0	155.0	1.0
USMA_521_v2_1	24001	25000	155.0	155.0	1.0
USMA_521_v2_1	25001	26000	152.0	155.0	0.9806451612903225
USMA_521_v2_1	26001	27000	152.0	155.0	0.9806451612903225
USMA_521_v2_1	27001	28000	153.0	155.0	0.9870967741935484
USMA_521_v2_1	28001	29000	166.0	155.0	1.070967741935484
USMA_521_v2_1	29001	30000	165.0	155.0	1.064516129032258
USMA_521_v2_1	30001	31000	151.5	155.0	0.9774193548387097
USMA_521_v2_1	31001	32000	157.5	155.0	1.0161290322580645
USMA_521_v2_1	32001	33000	166.0	155.0	1.070967741935484
USMA_521_v2_1	33001	34000	153.0	155.0	0.9870967741935484
USMA_521_v2_1	34001	35000	163.0	155.0	1.0516129032258064
USMA_521_v2_1	35001	36000	169.0	155.0	1.0903225806451613
USMA_521_v2_1	36001	37000	172.5	155.0	1.1129032258064515
USMA_521_v2_1	37001	38000	152.0	155.0	0.9806451612903225
USMA_521_v2_1	38001	39000	181.0	155.0	1.167741935483871
USMA_521_v2_1	39001	40000	131.0	155.0	0.8451612903225807
USMA_521_v2_1	40001	41000	141.0	155.0	0.9096774193548387
USMA_521_v2_1	41001	42000	166.0	155.0	1.070967741935484
USMA_521_v2_1	42001	43000	136.0	155.0	0.8774193548387097
USMA_521_v2_1	43001	44000	162.0	155.0	1.0451612903225806
USMA_521_v2_1	44001	45000	148.0	155.0	0.9548387096774194
USMA_521_v2_1	45001	46000	154.0	155.0	0.9935483870967742
USMA_521_v2_1	46001	47000	143.0	155.0	0.9225806451612903
USMA_521_v2_1	47001	48000	139.0	155.0	0.896774193548387
USMA_521_v2_1	48001	49000	153.0	155.0	0.9870967741935484
USMA_521_v2_1	49001	50000	156.0	155.0	1.0064516129032257
USMA_521_v2_1	50001	51000	145.0	155.0	0.9354838709677419
USMA_521_v2_1	51001	52000	162.0	155.0	1.0451612903225806
USMA_521_v2_1	52001	53000	154.0	155.0	0.9935483870967742
USMA_521_v2_1	53001	54000	161.0	155.0	1.038709677419355
USMA_521_v2_1	54001	55000	180.5	155.0	1.164516129032258
USMA_521_v2_1	55001	56000	148.0	155.0	0.9548387096774194
USMA_521_v2_1	56001	57000	158.0	155.0	1.0193548387096774
USMA_521_v2_1	57001	58000	188.0	155.0	1.2129032258064516
USMA_521_v2_1	58001	59000	158.0	155.0	1.0193548387096774
USMA_521_v2_1	59001	60000	153.0	155.0	0.9870967741935484
USMA_521_v2_1	60001	61000	154.0	155.0	0.9935483870967742
