chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	49.0	152.0	0.3223684210526316
USMA_521_v2_1	1001	2000	167.0	152.0	1.0986842105263157
USMA_521_v2_1	2001	3000	183.0	152.0	1.2039473684210527
USMA_521_v2_1	3001	4000	155.0	152.0	1.019736842105263
USMA_521_v2_1	4001	5000	169.0	152.0	1.111842105263158
USMA_521_v2_1	5001	6000	164.0	152.0	1.0789473684210527
USMA_521_v2_1	6001	7000	168.0	152.0	1.105263157894737
USMA_521_v2_1	7001	8000	153.0	152.0	1.006578947368421
USMA_521_v2_1	8001	9000	128.0	152.0	0.8421052631578947
USMA_521_v2_1	9001	10000	0.0	152.0	0.0
USMA_521_v2_1	10001	11000	150.0	152.0	0.9868421052631579
USMA_521_v2_1	11001	12000	140.0	152.0	0.9210526315789473
USMA_521_v2_1	12001	13000	170.0	152.0	1.118421052631579
USMA_521_v2_1	13001	14000	174.0	152.0	1.144736842105263
USMA_521_v2_1	14001	15000	168.0	152.0	1.105263157894737
USMA_521_v2_1	15001	16000	158.0	152.0	1.0394736842105263
USMA_521_v2_1	16001	17000	171.0	152.0	1.125
USMA_521_v2_1	17001	18000	153.0	152.0	1.006578947368421
USMA_521_v2_1	18001	19000	151.0	152.0	0.993421052631579
USMA_521_v2_1	19001	20000	160.0	152.0	1.0526315789473684
USMA_521_v2_1	20001	21000	159.0	152.0	1.0460526315789473
USMA_521_v2_1	21001	22000	129.0	152.0	0.8486842105263158
USMA_521_v2_1	22001	23000	164.0	152.0	1.0789473684210527
USMA_521_v2_1	23001	24000	165.0	152.0	1.0855263157894737
USMA_521_v2_1	24001	25000	154.0	152.0	1.013157894736842
USMA_521_v2_1	25001	26000	141.0	152.0	0.9276315789473685
USMA_521_v2_1	26001	27000	167.0	152.0	1.0986842105263157
USMA_521_v2_1	27001	28000	160.0	152.0	1.0526315789473684
USMA_521_v2_1	28001	29000	156.0	152.0	1.0263157894736843
USMA_521_v2_1	29001	30000	175.0	152.0	1.1513157894736843
USMA_521_v2_1	30001	31000	157.0	152.0	1.0328947368421053
USMA_521_v2_1	31001	32000	166.0	152.0	1.0921052631578947
USMA_521_v2_1	32001	33000	157.0	152.0	1.0328947368421053
USMA_521_v2_1	33001	34000	156.0	152.0	1.0263157894736843
USMA_521_v2_1	34001	35000	139.0	152.0	0.9144736842105263
USMA_521_v2_1	35001	36000	168.5	152.0	1.1085526315789473
USMA_521_v2_1	36001	37000	177.0	152.0	1.1644736842105263
USMA_521_v2_1	37001	38000	162.0	152.0	1.0657894736842106
USMA_521_v2_1	38001	39000	178.0	152.0	1.1710526315789473
USMA_521_v2_1	39001	40000	134.0	152.0	0.881578947368421
USMA_521_v2_1	40001	41000	121.0	152.0	0.7960526315789473
USMA_521_v2_1	41001	42000	169.0	152.0	1.111842105263158
USMA_521_v2_1	42001	43000	140.0	152.0	0.9210526315789473
USMA_521_v2_1	43001	44000	152.5	152.0	1.0032894736842106
USMA_521_v2_1	44001	45000	153.0	152.0	1.006578947368421
USMA_521_v2_1	45001	46000	167.0	152.0	1.0986842105263157
USMA_521_v2_1	46001	47000	137.0	152.0	0.9013157894736842
USMA_521_v2_1	47001	48000	155.0	152.0	1.019736842105263
USMA_521_v2_1	48001	49000	172.0	152.0	1.131578947368421
USMA_521_v2_1	49001	50000	155.0	152.0	1.019736842105263
USMA_521_v2_1	50001	51000	130.0	152.0	0.8552631578947368
USMA_521_v2_1	51001	52000	163.0	152.0	1.0723684210526316
USMA_521_v2_1	52001	53000	170.0	152.0	1.118421052631579
USMA_521_v2_1	53001	54000	186.0	152.0	1.2236842105263157
USMA_521_v2_1	54001	55000	174.0	152.0	1.144736842105263
USMA_521_v2_1	55001	56000	170.0	152.0	1.118421052631579
USMA_521_v2_1	56001	57000	153.0	152.0	1.006578947368421
USMA_521_v2_1	57001	58000	190.0	152.0	1.25
USMA_521_v2_1	58001	59000	158.0	152.0	1.0394736842105263
USMA_521_v2_1	59001	60000	151.0	152.0	0.993421052631579
USMA_521_v2_1	60001	61000	148.0	152.0	0.9736842105263158
USMA_521_v2_1	61001	62000	175.0	152.0	1.1513157894736843
USMA_521_v2_1	62001	63000	166.0	152.0	1.0921052631578947
USMA_521_v2_1	63001	64000	163.0	152.0	1.0723684210526316
USMA_521_v2_1	64001	65000	151.0	152.0	0.993421052631579
USMA_521_v2_1	65001	66000	158.0	152.0	1.0394736842105263
USMA_521_v2_1	66001	67000	171.0	152.0	1.125
USMA_521_v2_1	67001	68000	151.0	152.0	0.993421052631579
USMA_521_v2_1	68001	69000	153.0	152.0	1.006578947368421
USMA_521_v2_1	69001	70000	176.0	152.0	1.1578947368421053
USMA_521_v2_1	70001	71000	160.0	152.0	1.0526315789473684
USMA_521_v2_1	71001	72000	172.0	152.0	1.131578947368421
USMA_521_v2_1	72001	73000	159.0	152.0	1.0460526315789473
USMA_521_v2_1	73001	74000	167.0	152.0	1.0986842105263157
