chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	66.0	181.0	0.36464088397790057
USMA_521_v2_1	1001	2000	194.0	181.0	1.0718232044198894
USMA_521_v2_1	2001	3000	198.0	181.0	1.0939226519337018
USMA_521_v2_1	3001	4000	163.0	181.0	0.9005524861878453
USMA_521_v2_1	4001	5000	197.0	181.0	1.0883977900552486
USMA_521_v2_1	5001	6000	190.0	181.0	1.0497237569060773
USMA_521_v2_1	6001	7000	175.0	181.0	0.9668508287292817
USMA_521_v2_1	7001	8000	172.0	181.0	0.9502762430939227
USMA_521_v2_1	8001	9000	177.0	181.0	0.9779005524861878
USMA_521_v2_1	9001	10000	0.0	181.0	0.0
USMA_521_v2_1	10001	11000	172.0	181.0	0.9502762430939227
USMA_521_v2_1	11001	12000	177.0	181.0	0.9779005524861878
USMA_521_v2_1	12001	13000	198.0	181.0	1.0939226519337018
USMA_521_v2_1	13001	14000	190.0	181.0	1.0497237569060773
USMA_521_v2_1	14001	15000	189.0	181.0	1.0441988950276244
USMA_521_v2_1	15001	16000	171.0	181.0	0.9447513812154696
USMA_521_v2_1	16001	17000	190.0	181.0	1.0497237569060773
USMA_521_v2_1	17001	18000	186.0	181.0	1.0276243093922652
USMA_521_v2_1	18001	19000	182.0	181.0	1.0055248618784531
USMA_521_v2_1	19001	20000	181.0	181.0	1.0
USMA_521_v2_1	20001	21000	184.0	181.0	1.0165745856353592
USMA_521_v2_1	21001	22000	168.0	181.0	0.9281767955801105
USMA_521_v2_1	22001	23000	201.0	181.0	1.1104972375690607
USMA_521_v2_1	23001	24000	186.0	181.0	1.0276243093922652
USMA_521_v2_1	24001	25000	182.0	181.0	1.0055248618784531
USMA_521_v2_1	25001	26000	162.0	181.0	0.8950276243093923
USMA_521_v2_1	26001	27000	178.0	181.0	0.9834254143646409
USMA_521_v2_1	27001	28000	174.0	181.0	0.9613259668508287
USMA_521_v2_1	28001	29000	184.0	181.0	1.0165745856353592
USMA_521_v2_1	29001	30000	192.0	181.0	1.0607734806629834
