chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	63.5	202.0	0.31435643564356436
USMA_521_v2_1	1001	2000	212.0	202.0	1.0495049504950495
USMA_521_v2_1	2001	3000	208.0	202.0	1.0297029702970297
USMA_521_v2_1	3001	4000	197.0	202.0	0.9752475247524752
USMA_521_v2_1	4001	5000	200.0	202.0	0.9900990099009901
USMA_521_v2_1	5001	6000	202.0	202.0	1.0
USMA_521_v2_1	6001	7000	195.0	202.0	0.9653465346534653
USMA_521_v2_1	7001	8000	189.5	202.0	0.9381188118811881
USMA_521_v2_1	8001	9000	172.0	202.0	0.8514851485148515
USMA_521_v2_1	9001	10000	0.0	202.0	0.0
USMA_521_v2_1	10001	11000	192.0	202.0	0.9504950495049505
USMA_521_v2_1	11001	12000	168.0	202.0	0.8316831683168316
USMA_521_v2_1	12001	13000	204.5	202.0	1.0123762376237624
USMA_521_v2_1	13001	14000	208.0	202.0	1.0297029702970297
USMA_521_v2_1	14001	15000	205.0	202.0	1.0148514851485149
USMA_521_v2_1	15001	16000	189.0	202.0	0.9356435643564357
USMA_521_v2_1	16001	17000	197.0	202.0	0.9752475247524752
USMA_521_v2_1	17001	18000	208.0	202.0	1.0297029702970297
USMA_521_v2_1	18001	19000	182.0	202.0	0.900990099009901
USMA_521_v2_1	19001	20000	211.0	202.0	1.0445544554455446
USMA_521_v2_1	20001	21000	215.0	202.0	1.0643564356435644
USMA_521_v2_1	21001	22000	179.0	202.0	0.8861386138613861
USMA_521_v2_1	22001	23000	201.0	202.0	0.995049504950495
USMA_521_v2_1	23001	24000	189.0	202.0	0.9356435643564357
USMA_521_v2_1	24001	25000	223.0	202.0	1.103960396039604
USMA_521_v2_1	25001	26000	201.0	202.0	0.995049504950495
USMA_521_v2_1	26001	27000	194.0	202.0	0.9603960396039604
USMA_521_v2_1	27001	28000	201.0	202.0	0.995049504950495
USMA_521_v2_1	28001	29000	221.0	202.0	1.0940594059405941
USMA_521_v2_1	29001	30000	207.0	202.0	1.0247524752475248
USMA_521_v2_1	30001	31000	195.0	202.0	0.9653465346534653
USMA_521_v2_1	31001	32000	218.0	202.0	1.0792079207920793
