chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	2.0	15.0	0.13333333333333333
USMA_521_v2_1	1001	2000	9.0	15.0	0.6
USMA_521_v2_1	2001	3000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	3001	4000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	4001	5000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	5001	6000	12.0	15.0	0.8
USMA_521_v2_1	6001	7000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	7001	8000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	8001	9000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	9001	10000	0.0	15.0	0.0
USMA_521_v2_1	10001	11000	11.0	15.0	0.7333333333333333
USMA_521_v2_1	11001	12000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	12001	13000	15.0	15.0	1.0
USMA_521_v2_1	13001	14000	12.0	15.0	0.8
USMA_521_v2_1	14001	15000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	15001	16000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	16001	17000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	17001	18000	18.0	15.0	1.2
USMA_521_v2_1	18001	19000	11.0	15.0	0.7333333333333333
USMA_521_v2_1	19001	20000	15.0	15.0	1.0
USMA_521_v2_1	20001	21000	12.0	15.0	0.8
USMA_521_v2_1	21001	22000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	22001	23000	15.0	15.0	1.0
USMA_521_v2_1	23001	24000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	24001	25000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	25001	26000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	26001	27000	18.0	15.0	1.2
USMA_521_v2_1	27001	28000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	28001	29000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	29001	30000	15.0	15.0	1.0
USMA_521_v2_1	30001	31000	20.0	15.0	1.3333333333333333
USMA_521_v2_1	31001	32000	12.0	15.0	0.8
USMA_521_v2_1	32001	33000	16.0	15.0	1.0666666666666667
USMA_521_v2_1	33001	34000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	34001	35000	10.0	15.0	0.6666666666666666
USMA_521_v2_1	35001	36000	15.0	15.0	1.0
USMA_521_v2_1	36001	37000	22.0	15.0	1.4666666666666666
USMA_521_v2_1	37001	38000	15.0	15.0	1.0
USMA_521_v2_1	38001	39000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	39001	40000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	40001	41000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	41001	42000	16.0	15.0	1.0666666666666667
USMA_521_v2_1	42001	43000	15.0	15.0	1.0
USMA_521_v2_1	43001	44000	15.0	15.0	1.0
USMA_521_v2_1	44001	45000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	45001	46000	11.0	15.0	0.7333333333333333
USMA_521_v2_1	46001	47000	15.0	15.0	1.0
USMA_521_v2_1	47001	48000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	48001	49000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	49001	50000	17.0	15.0	1.1333333333333333
USMA_521_v2_1	50001	51000	16.0	15.0	1.0666666666666667
USMA_521_v2_1	51001	52000	16.0	15.0	1.0666666666666667
USMA_521_v2_1	52001	53000	18.0	15.0	1.2
USMA_521_v2_1	53001	54000	14.0	15.0	0.9333333333333333
USMA_521_v2_1	54001	55000	13.0	15.0	0.8666666666666667
USMA_521_v2_1	55001	56000	13.0	15.0	0.8666666666666667
