chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	29.0	95.0	0.30526315789473685
USMA_521_v2_1	1001	2000	101.0	95.0	1.063157894736842
USMA_521_v2_1	2001	3000	76.0	95.0	0.8
USMA_521_v2_1	3001	4000	104.0	95.0	1.0947368421052632
USMA_521_v2_1	4001	5000	97.0	95.0	1.0210526315789474
USMA_521_v2_1	5001	6000	82.0	95.0	0.8631578947368421
USMA_521_v2_1	6001	7000	72.0	95.0	0.7578947368421053
USMA_521_v2_1	7001	8000	90.0	95.0	0.9473684210526315
USMA_521_v2_1	8001	9000	57.0	95.0	0.6
USMA_521_v2_1	9001	10000	0.0	95.0	0.0
USMA_521_v2_1	10001	11000	87.0	95.0	0.9157894736842105
USMA_521_v2_1	11001	12000	114.0	95.0	1.2
USMA_521_v2_1	12001	13000	85.0	95.0	0.8947368421052632
USMA_521_v2_1	13001	14000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	14001	15000	84.0	95.0	0.8842105263157894
USMA_521_v2_1	15001	16000	88.0	95.0	0.9263157894736842
USMA_521_v2_1	16001	17000	89.0	95.0	0.9368421052631579
USMA_521_v2_1	17001	18000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	18001	19000	85.0	95.0	0.8947368421052632
USMA_521_v2_1	19001	20000	85.0	95.0	0.8947368421052632
USMA_521_v2_1	20001	21000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	21001	22000	107.0	95.0	1.1263157894736842
USMA_521_v2_1	22001	23000	89.0	95.0	0.9368421052631579
USMA_521_v2_1	23001	24000	95.0	95.0	1.0
USMA_521_v2_1	24001	25000	109.0	95.0	1.1473684210526316
USMA_521_v2_1	25001	26000	109.0	95.0	1.1473684210526316
USMA_521_v2_1	26001	27000	90.0	95.0	0.9473684210526315
USMA_521_v2_1	27001	28000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	28001	29000	84.0	95.0	0.8842105263157894
USMA_521_v2_1	29001	30000	85.0	95.0	0.8947368421052632
USMA_521_v2_1	30001	31000	87.0	95.0	0.9157894736842105
USMA_521_v2_1	31001	32000	88.0	95.0	0.9263157894736842
USMA_521_v2_1	32001	33000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	33001	34000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	34001	35000	102.0	95.0	1.0736842105263158
USMA_521_v2_1	35001	36000	80.0	95.0	0.8421052631578947
USMA_521_v2_1	36001	37000	76.0	95.0	0.8
USMA_521_v2_1	37001	38000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	38001	39000	83.0	95.0	0.8736842105263158
USMA_521_v2_1	39001	40000	88.0	95.0	0.9263157894736842
USMA_521_v2_1	40001	41000	110.0	95.0	1.1578947368421053
USMA_521_v2_1	41001	42000	97.0	95.0	1.0210526315789474
USMA_521_v2_1	42001	43000	92.0	95.0	0.968421052631579
USMA_521_v2_1	43001	44000	91.0	95.0	0.9578947368421052
USMA_521_v2_1	44001	45000	102.0	95.0	1.0736842105263158
USMA_521_v2_1	45001	46000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	46001	47000	110.0	95.0	1.1578947368421053
USMA_521_v2_1	47001	48000	112.0	95.0	1.1789473684210525
USMA_521_v2_1	48001	49000	105.0	95.0	1.105263157894737
USMA_521_v2_1	49001	50000	84.0	95.0	0.8842105263157894
USMA_521_v2_1	50001	51000	107.0	95.0	1.1263157894736842
USMA_521_v2_1	51001	52000	83.0	95.0	0.8736842105263158
USMA_521_v2_1	52001	53000	105.0	95.0	1.105263157894737
USMA_521_v2_1	53001	54000	82.0	95.0	0.8631578947368421
USMA_521_v2_1	54001	55000	92.0	95.0	0.968421052631579
USMA_521_v2_1	55001	56000	88.0	95.0	0.9263157894736842
USMA_521_v2_1	56001	57000	93.0	95.0	0.9789473684210527
USMA_521_v2_1	57001	58000	78.0	95.0	0.8210526315789474
USMA_521_v2_1	58001	59000	81.0	95.0	0.8526315789473684
USMA_521_v2_1	59001	60000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	60001	61000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	61001	62000	84.0	95.0	0.8842105263157894
USMA_521_v2_1	62001	63000	85.0	95.0	0.8947368421052632
USMA_521_v2_1	63001	64000	87.0	95.0	0.9157894736842105
USMA_521_v2_1	64001	65000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	65001	66000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	66001	67000	95.0	95.0	1.0
USMA_521_v2_1	67001	68000	106.0	95.0	1.1157894736842104
USMA_521_v2_1	68001	69000	86.0	95.0	0.9052631578947369
USMA_521_v2_1	69001	70000	103.0	95.0	1.0842105263157895
USMA_521_v2_1	70001	71000	94.5	95.0	0.9947368421052631
USMA_521_v2_1	71001	72000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	72001	73000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	73001	74000	110.0	95.0	1.1578947368421053
USMA_521_v2_1	74001	75000	73.0	95.0	0.7684210526315789
USMA_521_v2_1	75001	76000	88.0	95.0	0.9263157894736842
USMA_521_v2_1	76001	77000	92.0	95.0	0.968421052631579
USMA_521_v2_1	77001	78000	103.0	95.0	1.0842105263157895
USMA_521_v2_1	78001	79000	91.0	95.0	0.9578947368421052
USMA_521_v2_1	79001	80000	123.5	95.0	1.3
USMA_521_v2_1	80001	81000	113.0	95.0	1.1894736842105262
USMA_521_v2_1	81001	82000	81.0	95.0	0.8526315789473684
USMA_521_v2_1	82001	83000	83.0	95.0	0.8736842105263158
USMA_521_v2_1	83001	84000	107.0	95.0	1.1263157894736842
USMA_521_v2_1	84001	85000	87.0	95.0	0.9157894736842105
USMA_521_v2_1	85001	86000	104.0	95.0	1.0947368421052632
USMA_521_v2_1	86001	87000	111.0	95.0	1.168421052631579
USMA_521_v2_1	87001	88000	117.0	95.0	1.231578947368421
USMA_521_v2_1	88001	89000	104.0	95.0	1.0947368421052632
USMA_521_v2_1	89001	90000	70.0	95.0	0.7368421052631579
USMA_521_v2_1	90001	91000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	91001	92000	112.0	95.0	1.1789473684210525
USMA_521_v2_1	92001	93000	83.0	95.0	0.8736842105263158
USMA_521_v2_1	93001	94000	111.0	95.0	1.168421052631579
USMA_521_v2_1	94001	95000	103.0	95.0	1.0842105263157895
USMA_521_v2_1	95001	96000	92.0	95.0	0.968421052631579
USMA_521_v2_1	96001	97000	108.0	95.0	1.1368421052631579
USMA_521_v2_1	97001	98000	104.0	95.0	1.0947368421052632
USMA_521_v2_1	98001	99000	80.0	95.0	0.8421052631578947
USMA_521_v2_1	99001	100000	83.0	95.0	0.8736842105263158
USMA_521_v2_1	100001	101000	91.0	95.0	0.9578947368421052
USMA_521_v2_1	101001	102000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	102001	103000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	103001	104000	93.0	95.0	0.9789473684210527
USMA_521_v2_1	104001	105000	109.0	95.0	1.1473684210526316
USMA_521_v2_1	105001	106000	91.0	95.0	0.9578947368421052
USMA_521_v2_1	106001	107000	96.0	95.0	1.0105263157894737
USMA_521_v2_1	107001	108000	108.0	95.0	1.1368421052631579
USMA_521_v2_1	108001	109000	88.0	95.0	0.9263157894736842
USMA_521_v2_1	109001	110000	100.0	95.0	1.0526315789473684
USMA_521_v2_1	110001	111000	115.0	95.0	1.2105263157894737
USMA_521_v2_1	111001	112000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	112001	113000	80.0	95.0	0.8421052631578947
USMA_521_v2_1	113001	114000	96.0	95.0	1.0105263157894737
USMA_521_v2_1	114001	115000	94.0	95.0	0.9894736842105263
USMA_521_v2_1	115001	116000	90.0	95.0	0.9473684210526315
USMA_521_v2_1	116001	117000	99.0	95.0	1.0421052631578946
USMA_521_v2_1	117001	118000	86.0	95.0	0.9052631578947369
USMA_521_v2_1	118001	119000	83.0	95.0	0.8736842105263158
USMA_521_v2_1	119001	120000	96.0	95.0	1.0105263157894737
USMA_521_v2_1	120001	121000	102.0	95.0	1.0736842105263158
USMA_521_v2_1	121001	122000	93.0	95.0	0.9789473684210527
USMA_521_v2_1	122001	123000	116.0	95.0	1.2210526315789474
USMA_521_v2_1	123001	124000	99.5	95.0	1.0473684210526315
USMA_521_v2_1	124001	125000	82.0	95.0	0.8631578947368421
USMA_521_v2_1	125001	126000	88.0	95.0	0.9263157894736842
