chr	window.start	window.end	window.median.coverage	global.coverage.median	normalized.coverage
USMA_521_v2_1	1	1000	40.0	103.0	0.3883495145631068
USMA_521_v2_1	1001	2000	113.0	103.0	1.0970873786407767
USMA_521_v2_1	2001	3000	97.0	103.0	0.941747572815534
USMA_521_v2_1	3001	4000	113.5	103.0	1.1019417475728155
USMA_521_v2_1	4001	5000	114.0	103.0	1.1067961165048543
USMA_521_v2_1	5001	6000	93.0	103.0	0.9029126213592233
USMA_521_v2_1	6001	7000	104.0	103.0	1.0097087378640777
USMA_521_v2_1	7001	8000	107.0	103.0	1.0388349514563107
USMA_521_v2_1	8001	9000	66.5	103.0	0.6456310679611651
USMA_521_v2_1	9001	10000	0.0	103.0	0.0
USMA_521_v2_1	10001	11000	103.0	103.0	1.0
USMA_521_v2_1	11001	12000	118.0	103.0	1.145631067961165
USMA_521_v2_1	12001	13000	101.0	103.0	0.9805825242718447
USMA_521_v2_1	13001	14000	111.0	103.0	1.0776699029126213
USMA_521_v2_1	14001	15000	98.0	103.0	0.9514563106796117
USMA_521_v2_1	15001	16000	93.0	103.0	0.9029126213592233
USMA_521_v2_1	16001	17000	97.0	103.0	0.941747572815534
USMA_521_v2_1	17001	18000	105.0	103.0	1.0194174757281553
USMA_521_v2_1	18001	19000	88.5	103.0	0.8592233009708737
USMA_521_v2_1	19001	20000	95.0	103.0	0.9223300970873787
USMA_521_v2_1	20001	21000	121.0	103.0	1.174757281553398
USMA_521_v2_1	21001	22000	100.0	103.0	0.970873786407767
USMA_521_v2_1	22001	23000	95.0	103.0	0.9223300970873787
USMA_521_v2_1	23001	24000	105.0	103.0	1.0194174757281553
USMA_521_v2_1	24001	25000	116.0	103.0	1.1262135922330097
USMA_521_v2_1	25001	26000	106.0	103.0	1.029126213592233
USMA_521_v2_1	26001	27000	99.0	103.0	0.9611650485436893
USMA_521_v2_1	27001	28000	99.0	103.0	0.9611650485436893
USMA_521_v2_1	28001	29000	89.0	103.0	0.8640776699029126
USMA_521_v2_1	29001	30000	100.0	103.0	0.970873786407767
USMA_521_v2_1	30001	31000	96.0	103.0	0.9320388349514563
USMA_521_v2_1	31001	32000	104.0	103.0	1.0097087378640777
USMA_521_v2_1	32001	33000	99.0	103.0	0.9611650485436893
USMA_521_v2_1	33001	34000	101.0	103.0	0.9805825242718447
USMA_521_v2_1	34001	35000	96.0	103.0	0.9320388349514563
USMA_521_v2_1	35001	36000	96.0	103.0	0.9320388349514563
USMA_521_v2_1	36001	37000	99.0	103.0	0.9611650485436893
USMA_521_v2_1	37001	38000	108.0	103.0	1.0485436893203883
USMA_521_v2_1	38001	39000	92.0	103.0	0.8932038834951457
USMA_521_v2_1	39001	40000	87.0	103.0	0.8446601941747572
USMA_521_v2_1	40001	41000	110.0	103.0	1.0679611650485437
USMA_521_v2_1	41001	42000	110.0	103.0	1.0679611650485437
USMA_521_v2_1	42001	43000	110.0	103.0	1.0679611650485437
USMA_521_v2_1	43001	44000	105.0	103.0	1.0194174757281553
USMA_521_v2_1	44001	45000	114.0	103.0	1.1067961165048543
USMA_521_v2_1	45001	46000	106.0	103.0	1.029126213592233
USMA_521_v2_1	46001	47000	100.0	103.0	0.970873786407767
USMA_521_v2_1	47001	48000	104.0	103.0	1.0097087378640777
USMA_521_v2_1	48001	49000	107.0	103.0	1.0388349514563107
USMA_521_v2_1	49001	50000	97.0	103.0	0.941747572815534
USMA_521_v2_1	50001	51000	112.0	103.0	1.087378640776699
USMA_521_v2_1	51001	52000	84.0	103.0	0.8155339805825242
USMA_521_v2_1	52001	53000	103.0	103.0	1.0
USMA_521_v2_1	53001	54000	89.0	103.0	0.8640776699029126
USMA_521_v2_1	54001	55000	82.0	103.0	0.7961165048543689
USMA_521_v2_1	55001	56000	110.5	103.0	1.0728155339805825
USMA_521_v2_1	56001	57000	105.0	103.0	1.0194174757281553
USMA_521_v2_1	57001	58000	94.0	103.0	0.912621359223301
USMA_521_v2_1	58001	59000	88.0	103.0	0.8543689320388349
USMA_521_v2_1	59001	60000	99.0	103.0	0.9611650485436893
USMA_521_v2_1	60001	61000	109.0	103.0	1.058252427184466
USMA_521_v2_1	61001	62000	100.0	103.0	0.970873786407767
USMA_521_v2_1	62001	63000	96.0	103.0	0.9320388349514563
USMA_521_v2_1	63001	64000	116.0	103.0	1.1262135922330097
USMA_521_v2_1	64001	65000	114.0	103.0	1.1067961165048543
USMA_521_v2_1	65001	66000	103.0	103.0	1.0
USMA_521_v2_1	66001	67000	108.0	103.0	1.0485436893203883
USMA_521_v2_1	67001	68000	109.0	103.0	1.058252427184466
USMA_521_v2_1	68001	69000	95.0	103.0	0.9223300970873787
USMA_521_v2_1	69001	70000	106.0	103.0	1.029126213592233
USMA_521_v2_1	70001	71000	107.0	103.0	1.0388349514563107
USMA_521_v2_1	71001	72000	118.0	103.0	1.145631067961165
USMA_521_v2_1	72001	73000	105.0	103.0	1.0194174757281553
USMA_521_v2_1	73001	74000	110.0	103.0	1.0679611650485437
USMA_521_v2_1	74001	75000	88.0	103.0	0.8543689320388349
USMA_521_v2_1	75001	76000	107.0	103.0	1.0388349514563107
USMA_521_v2_1	76001	77000	104.0	103.0	1.0097087378640777
USMA_521_v2_1	77001	78000	109.0	103.0	1.058252427184466
USMA_521_v2_1	78001	79000	93.0	103.0	0.9029126213592233
USMA_521_v2_1	79001	80000	128.0	103.0	1.2427184466019416
USMA_521_v2_1	80001	81000	126.0	103.0	1.2233009708737863
USMA_521_v2_1	81001	82000	101.0	103.0	0.9805825242718447
USMA_521_v2_1	82001	83000	98.0	103.0	0.9514563106796117
USMA_521_v2_1	83001	84000	112.0	103.0	1.087378640776699
USMA_521_v2_1	84001	85000	95.0	103.0	0.9223300970873787
USMA_521_v2_1	85001	86000	117.0	103.0	1.1359223300970873
USMA_521_v2_1	86001	87000	105.0	103.0	1.0194174757281553
USMA_521_v2_1	87001	88000	117.0	103.0	1.1359223300970873
USMA_521_v2_1	88001	89000	106.0	103.0	1.029126213592233
USMA_521_v2_1	89001	90000	90.0	103.0	0.8737864077669902
USMA_521_v2_1	90001	91000	126.0	103.0	1.2233009708737863
USMA_521_v2_1	91001	92000	113.0	103.0	1.0970873786407767
USMA_521_v2_1	92001	93000	99.0	103.0	0.9611650485436893
USMA_521_v2_1	93001	94000	120.0	103.0	1.1650485436893203
USMA_521_v2_1	94001	95000	111.0	103.0	1.0776699029126213
USMA_521_v2_1	95001	96000	97.0	103.0	0.941747572815534
USMA_521_v2_1	96001	97000	107.0	103.0	1.0388349514563107
USMA_521_v2_1	97001	98000	102.0	103.0	0.9902912621359223
USMA_521_v2_1	98001	99000	91.0	103.0	0.883495145631068
USMA_521_v2_1	99001	100000	104.0	103.0	1.0097087378640777
USMA_521_v2_1	100001	101000	91.0	103.0	0.883495145631068
USMA_521_v2_1	101001	102000	108.0	103.0	1.0485436893203883
